Sample,Ground Truth,Prediction,WER
2388,nine ruzyne tower,nine ruzyne tower dob,33.33
404,rapet thank you,praha thank you,33.33
420,ind two one zero degrees tw,and two one zero degrees two,33.33
296,kilo level three,kilo level two,33.33
305,zulu bye bye,bye bye,33.33
2367,one eighteen o,one eighteen one,33.33
192,six two three,ix two three,33.33
2467,flight level one two zero on vlm three whiskey arrival two four in kbely with ils charlie echo foxtrot five two one,flight level one two zero one three whiskey arrival two four inboue ils charlie confirm five two one,31.82
609,and beline eight hotel sierra is a three sixty to the right and requesting radar vectors for any approach,and beline eight hotel charlie three sixty to the right and requesting vectors for a new approach,31.58
2640,sun turk quebec sierra descend to flight level seven zero expect clearance four airwork about three miles before oskup,hotel quebec sierra descend to flight level seven zero expect clearance for air work about three miles before oscar,31.58
2731,praha from czech holiday seven four two one descending flight level three two zero to nasti,oscar yankee alfa from czech holidays seven four two one descending flight level three two zero to navti,31.25
2207,csa three zero three due increase you wish maximum speed two seven five,csa three zero three you can increase maximum speed two seven five,30.77
1678,eight two four taxi left hotel lima hold short of runway two fo,ready for taxi left hotel lima hold short of runway two,30.77
2092,runway one six right cleared to land korean air one two one heavy,lion air one six right cleared to land qnh one two one heavy,30.77
1156,csa four yankee alfa no speed limit at the moment proceed direct to,csa four yankee alfa no speed limit minimum and proceed direct to arvek,30.77
2376,fl two seven zero vemut quality seven nine hotel god morning radar contact,flight level two seven zero vemut quality seven nine hotel praha good morning radar contact,30.77
1148,praha good morning correction good evening sun express nine seven four flight level,praha good morning correction good evening sun express five seven four flight level four nine two,30.77
1903,hotel bravo zulu whiskey juliett berne tower hello again enter control zone via route zulu qnh one zero two seven,hotel al zulu whiskey juliett tower hello again roger and the control from via route zulu qnh one zero two seven,30.0
958,clearance to telaviv via voz one hotel departure squawk alfa,clearance to tel aviv via one hotel departure squawk alfa,30.0
596,line up runway three one ready csa one zulu alfa,mike up runway three one csa one zulu,30.0
1802,control bline seven zero victor any altitude restriction over ra,zero victor any altitude restriction over ra,30.0
2165,ontact munchen one three two decimal one five five go,contact munich one three two decimal one five five goo,30.0
2366,one two seven one two five german wings eight november,one seven one two five shamrock eight november,30.0
1521,four six three reach level three hundred before passing rapet,lufthansa cargo eight four six three reach level three hundred before passing rapet,30.0
443,radar roger two one two zero climbing flight level two correction three zero eight climbing three three zero to cerno,radar hello german wings two one zero passing flight level two correction three zero eight climbing three three zero to cheb,30.0
1451,bline three pa papa fully established the ils three one,beline three papa p fully established the ils three one,30.0
1410,zyne tower wizz air five november ils runway three one,ruzyne tower wizz air five one radar ils runway three one,30.0
2602,praha ra radar aero flot two five eight good afternoon,praha radar austrian two five eight good afternoon,30.0
1342,roger now climb flight level three four zero and proceedto,roger now climb flight level three four zero and proceed to cheb,30.0
2678,hotel golf papa make a one eighty stay clear of the runway taxi to holding point foxtrot,hotel golf papa mike one eight two clear of runway taxi to holding point foxtrot,29.41
250,so you can turn after passing ten miles form oscar kilo lima after that i ll call you for shortcut we are a le,you can turn after passing ten miles from oscar kilo lima after that i will call you for shortcut via left,29.17
2527,keep flight level three four zero inbound,flight level three five zero inbound,28.57
2878,zero climbing two eight zero inbound victor,five zero climbing two eight zero inbound,28.57
703,any call iberia three eight zero nine,did you call iberia three eight zero nine,28.57
325,three three zero izrael two five two,three three zero asp air two five two,28.57
1917,praha approach csa nine two seven passing,approach csa nine two seven passin,28.57
1696,left turn baltu lufthansa eight november echo,left turn right to lufthansa eight november echo,28.57
2887,say again for nine nine zero eight,say again aero flot nine zero eight,28.57
1893,climb three two zero b air one,climb three two zero beair one,28.57
2208,climb to flight level three four zero,climbing flight level three four zero,28.57
1875,one eighty or less right two nine zero descending three thousand five hundred cs,one eight or less right two nine zero we can descend five hundred cs,28.57
83,ufthansa two victor charlie direct to s,lufthansa two victor charlie direct to sp,28.57
1335,csa three sierra lima departing traffic embrear,csa three sierra lima departing traffic and re,28.57
579,ve decimal one three five aero flot,descend level one three five aero flot,28.57
1835,one two seven decimal one two five,one two seven decimal one two five ahoj klm,28.57
855,russia one two zulu high speed ok,radar one two zero high speed ok,28.57
27,start and pushback approved cleared to antalya one bravo and squawk one four zero,present pushback approved cleared to atalia voz one bravo and squawk one four zero,28.57
1322,copy maintaining present heading and cross localizer,copied ok maintaining present heading and cross localizer,28.57
1533,and one nine zero csa nine si,and one nine zero csa six,28.57
210,continue heading three three zero to inter,continue heading three three zero till,28.57
1809,crossing two two seven zero six papa,proceed two two seven zero thanks papa,28.57
1315,mike flight level three four zero to,climbing flight level three four zero to klm,28.57
1145,csa three zero three own navigation to,csa three zero three on navigation to vlm,28.57
1788,direct to landu onipon two zero seven,direct to land to two zero seven,28.57
2249,flight level two four zero makal shortly,praha two four zero makal shortly,28.57
909,papa kilo papa sierra contact karlovy vary approach one one nine decimal nine five,p kilo papa sierra contact kerno delivery approach one one nine decimal nine,28.57
187,ect hemrsdorf austrian three two three golf,direct alfa austrian three two three golf,28.57
1055,descend flight level one hundred no sp,descend flight level one hundred air mal,28.57
978,wind check for csa five zero nine,cleared for csa five zero nine,28.57
2148,three seven five csa four eight zero,one eight three seven five csa four eight zero,28.57
2604,prague if possible request proceed direct to,if possible request proceed direct to ro,28.57
2739,radar hello four tango whiskey flight level three five zero on whiskey lima mike,radar hello wizz air four tango whiskey approaching three five zero on whiskey lima mike,28.57
2152,lining up run runway one three csa,lining up runway one three cs,28.57
2002,right via delta one two one ni,five air delta one two one ni,28.57
2149,i was up flight level one two zero eight five three negative climb flight level one six zero,and was that flight level one two zero csa speed bird eight five three negative climb flight level one six zero,27.78
2583,one three two one five five thank you six kilo yankee,one three two one five five thank you,27.27
73,on foxtrot cross runway one zero one two one seven five,hotel foxtrot cross runway one zero wind one two one zero five,27.27
576,five two two squawking one four seven four climbing flight level,five jet zulu squawking one four seven four climbing flight three,27.27
2251,donavia three zero five follow arrival track from victor lima mike,donavia three zero five full arrival direct from victor lima mi,27.27
24,radar hello sky three one three maintain level three four zero,radar sky three one three maintaining level three four zero ils,27.27
