Sample,Ground Truth,Prediction,WER
2309,via baltu two bravo depar,yeah about you too bravo,100.0
2094,runway, ,100.0
2100,tabin dir tabin direct el al three,ive been directed,100.0
2112,climbing level, ,100.0
745,descend flight level one zero zero direct to,atc atc atc atc,100.0
2039,wizz air four,of the day,100.0
2114,sky travel one, ,100.0
751,st descend,thats it,100.0
2115,flight level three three zero,i think its about three oclock,100.0
675,roger lufthansa,you,100.0
2032,ruzyne tower cs,that was huge,100.0
699,five degrees left, ,100.0
939,if able maintain please,if i do my time please,100.0
771,csa seven seven,is based on,100.0
1117,sim, ,100.0
1094,we will check papa,maybe theyll check back up,100.0
1608,lining up,signing off,100.0
1607,three four four four fourteen double echo bye, ,100.0
1103,first left,thats it,100.0
1597,lufthansa two november mike,justin move up a mike,100.0
1578,two one,thank you,100.0
1576,tower good evening,top of the evening,100.0
1152,nine zero german, ,100.0
1119,praha delta india kilo alfa t,for more un videos visit wwwunorg,100.0
1120,clear to tel, ,100.0
1121,via lima,bye bye,100.0
1131,csa seven three zero ruzyne tower,thank you for your attention,100.0
1553,flot three five two november,uh,100.0
1137,praha radar on one three, ,100.0
1089,about two two hotel one romeo golf radar contact climb flight level seven zero, ,100.0
1084,one bravo and one fo, ,100.0
1081,down flight level one, ,100.0
1626,river seven four five, ,100.0
1632,three four zero,reports at all,100.0
1635,climb three one zero direct to pisa,country on the road,100.0
1070,proceeding to pi, ,100.0
1067,sixty,sixteen,100.0
1063,via right turn for departure,you can watch any chance via right turn for departure,100.0
1656,four three two, ,100.0
1058,nine zero good bye,goodbye,100.0
1055,six three alfa, ,100.0
1045,go intercept, ,100.0
1041,finn air seven five whiskey proceed direct to arvek,thank you very much and see you next time,100.0
1668,feet procee, ,100.0
1672,fthansa seven eight seven descendi, ,100.0
1032,proceed to final csa five zero nine,thank you have a good night,100.0
1533,call you back,okay ill be back,100.0
1153,praha radar hello easy nine,alright,100.0
778,eight zero,thank you,100.0
1299,three zero air france, ,100.0
1259,five eight two,bye victor,100.0
1265,correctio,correction,100.0
1266,holding point runway one three ready for de, ,100.0
1269,lufthansa four papa juliett praha hello radar contact,you are welcome papa julius please contact us,100.0
1276,go runway one three csa five three si,so running on three do you step by please,100.0
1291,one nine and de, ,100.0
1360,runway one three clear to land csa five six one,how do you all take you to a csa flash account,100.0
1517,air four one whiskey, ,100.0
1358,climbing flight level one si, ,100.0
1317,mike flight level three four zero to,three four here roger roger roger,100.0
1340,flight level tw,follow us,100.0
1334,condor zero four two roger now climb flight level three,when you are ready to return come forward please,100.0
1328,vlasim jobair zero,blushing to burn,100.0
1329,zulu sun express, ,100.0
1416,four thousa,photo,100.0
1252,three five zero, ,100.0
1417,thank you,i do,100.0
1422,ed qnh one, ,100.0
1237,two zero uniform fully establi,two zero youre in the call fully established,100.0
1233,seven eight nine, ,100.0
1451,mai present heading csa seven,uh but i think,100.0
1203,fl three five zero inbound,flight level three five zero in mavla ship,100.0
1202,direct oscar kilo golf,stalag oskar kipp,100.0
1197,following down holding,flowing down within aldi,100.0
1194,xty four miles and one one eight one cs,this is for mars the moon i want you,100.0
1190,csa three zero five zero,uh,100.0
1492,sierra papa sierra below nine,cerapapas cerapilo land,100.0
1502,two nine zero intercept localizer runway three,two nine zero into separate pies and i will keep,100.0
1508,one three,what if,100.0
1510,int one three, ,100.0
1163,austrian three zero four romeo praha radar contact,ill see you in the next video,100.0
1029,climbing flight level po,i mean i dont,100.0
1683,csa nine delta sierra commencing descent,thank you,100.0
1684,t direct,correct,100.0
857,russia one two zulu high speed ok,erastra ns i want this fellow high speed okay,100.0
1956,praha good afternoon lufthansa nine alfa foxtrot level three three zero,good afternoon lufthansa im lufthansa i have a pocket on side of lima three three zero,100.0
835,five good bye,goodbye,100.0
1948,bee line three seven,love you so much,100.0
847,lufthansa two echo kilo praha radar co,and that to echo kilopascal,100.0
851,continue approach,whats the approach,100.0
856,four zero,bonjour,100.0
859,descending one seven, ,100.0
1686,clear to land runway three one csa,get that out of the way three one five,100.0
1922,ven three charlie,charlie always,100.0
1910,ltitude four thousand qnh one zero two one c, ,100.0
1903,continue approaching aero flot,hey,100.0
1886,are you established on localizer,our restoration notarizer,100.0
878,one nine oscar, ,100.0
882,it s a brauns,brown,100.0
822,cing csa five zero,thanks,100.0
820,est flight,but,100.0
1961,at level descend two nine zero abrax at level austrian two seven four charlie,thanks youre welcome,100.0
815,pepik,baby,100.0
1965,descending four,sending photos,100.0
1980,two nine zero el al five,two nine lima charlie oscar lima oscar sierra,100.0
1983,four thousand feet, ,100.0
799,nue approach and,you,100.0
1986,two knots,do not,100.0
1987,o delta golf contact one three four eight seven five,oskar delta echo lima tango alfa golf oscar lima foxtrot contact varsheva van three four eight seven five,100.0
1991,continue approach oscar sierra juliett,quarantine approach just got search wait,100.0
792,lufthansa nine kilo yankee left heading, ,100.0
788,tinue, ,100.0
2000,eft for seque, ,100.0
2006,to flight level one fo, ,100.0
2007,cross rapet at level three hundred cross rapet at level lufthansa seven five nine,corro rapid at level three zero zero roger rapid at level seven zero zero seven five mike india november echo romeo,100.0
2012,o kilo delta sierra juliett praha radar radar contact climb flight level one zero zero,what do you want to do now i want to go to the airport,100.0
1866,euro trans si,eurotrance,100.0
1857,nine kilo yankee left, ,100.0
1845,ing two thousand,twozero zero zero,100.0
965,roger lufthansa nine juliett charlie contact ruzyne tower one one eight decimal one good bye,thank you for your attention,100.0
1024,zero eight ze, ,100.0
1703,and contact one one nine decimal zero,aanii kaya contact one one one one decimal zero one one one,100.0
1015,apron ready for start and clearance to bra, ,100.0
1006,kilo yankee lima seven one zero climbing flight level two, ,100.0
1720,what altitude restriction do you mean,so what is the restriction at domain,100.0
1734,hansa two uniform xray down flight level, ,100.0
987,hansa two five five zero,and that complies as well,100.0
1735,direct to isama beline five three delta,check to isamu ill be there thank you,100.0
1737,ding flight level one five zero information oscar qn, ,100.0
1739,pepik csa two eight six,at the eku csa flight six,100.0
981,departure,departure sir,100.0
1745,praha lufthansa, ,100.0
971,csa seven echo charlie praha radar radar contact climb flight level one six zero,thank you for your attention,100.0
1761,praha radar fi, ,100.0
959,level three hundred be level by lagar ryan air one, ,100.0
1843,praha radar csa, ,100.0
1780,one two zero two, ,100.0
953,swiss four seven three c,ill take you home,100.0
1784,lomki heading zero five zero s,from the heading certifiers,100.0
950,tower csa eight mike two approaching holding point runway three one ready for departure,that was just a mic to repeat anna,100.0
942,holding,bye,100.0
2320,is below expect descend,classic car is placed below expect descent,100.0
1802,thousand five hundred report established csa nine three delta,cessna onefive zero zero cessna onefive zero zero,100.0
1813,cleared line up takeoff runway three one shamrock,good lima india november echo uniform papa takeoff runway three one sean,100.0
1816,taxi left lima golf stand five two follow car wizz,sexy left lima echo november oscar golf oscar lima foxtrot down five two fire car with,100.0
1819,one two zero decimal two,what did you ever decide,100.0
1822,climb level, ,100.0
910,right turn heading,righto heading at,100.0
907,hello easy three eight papa golf ruzyn,how is it,100.0
896,three one beair five,on beer,100.0
525,one three three two eight five austrian three two three golf bye bye,one two three two eight five four seven six three two three go see her golf oscar oscar delta bravo yankee echo,100.0
2931,three cleared for the ils, ,100.0
523,sky travel one two double zero climbing level two eight zero,sabretto polina para oskar level one two delta oscar uniform bravo lima echo zero climbing level two eight zero,100.0
